"newBatterySoc";"energyConsumption";"powerProduction";"selfUsedEnergy";"selfUsedEnergyPV";"selfUsedEnergyBattery";"feedInEnergyGrid";"gridUsedEnergy";"missedInverterPower";"missedBatteryPower";"missedFeedInPowerGrid";"lossesUnloadBattery";"lossesLoadBattery";"lossesPvGeneration";"losses";"dayTime"
"5.495603971894524e-16";"1994.8139082417797";"0";"0.8667000000000004";"0.8667000000000001";"2.1762591728702318e-16";"0";"1993.9472082417797";"0";"0";"0";"2.198241588757812e-18";"5.495603971894529e-18";"0.1332999999999993";"0.1332999999999993";"20200115:21"
"1.0991207943789052e-16";"1681.4549436348075";"0";"0.8667000000000009";"0.8667000000000004";"5.440647932175579e-16";"0";"1680.5882436348074";"0";"0";"0";"5.495603971894529e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200115:22"
"2.19824158875781e-16";"1280.6548781548797";"0";"0.8667000000000002";"0.8667000000000001";"1.0881295864351161e-16";"0";"1279.7881781548797";"0";"0";"0";"1.0991207943789062e-18";"2.198241588757812e-18";"0.13329999999999964";"0.13329999999999964";"20200115:23"
"-6.594724766273429e-16";"878.5977872119792";"0";"0.8667000000000004";"0.8667000000000001";"2.1762591728702318e-16";"0";"877.7310872119791";"0";"0";"0";"2.198241588757812e-18";"0";"0.13330000000000053";"0.13330000000000053";"20200116:00"
"2.19824158875781e-16";"617.9448418191147";"0";"0.8666999999999997";"0.8667000000000004";"-6.528777518610695e-16";"0";"617.0781418191146";"0";"0";"0";"-6.5947247662734354e-18";"2.198241588757812e-18";"0.13329999999999942";"0.13329999999999942";"20200116:01"
"7.693845560652335e-16";"544.1045165576897";"0";"0.8666999999999999";"0.8666999999999997";"2.1762591728702318e-16";"0";"543.2378165576897";"0";"0";"0";"2.198241588757812e-18";"7.693845560652341e-18";"0.13329999999999953";"0.13329999999999953";"20200116:02"
"7.693845560652335e-16";"526.7503387312719";"0";"0.8667000000000005";"0.8666999999999997";"7.616907105045811e-16";"0";"525.8836387312718";"0";"0";"0";"7.693845560652341e-18";"7.693845560652341e-18";"0.13329999999999953";"0.13329999999999956";"20200116:03"
"7.693845560652335e-16";"526.7503387312719";"0";"0.8667000000000005";"0.8666999999999997";"7.616907105045811e-16";"0";"525.8836387312718";"0";"0";"0";"7.693845560652341e-18";"7.693845560652341e-18";"0.13329999999999953";"0.13329999999999956";"20200116:04"
"0";"584.2573201560683";"0";"0.8667000000000015";"0.8667000000000007";"7.616907105045811e-16";"0";"583.3906201560683";"0";"0";"0";"7.693845560652341e-18";"0";"0.1332999999999993";"0.1332999999999993";"20200116:05"
"1.099120794378905e-16";"1036.4867776327224";"0";"0.8667000000000005";"0.8667000000000005";"0";"0";"1035.6200776327223";"0";"0";"0";"0";"1.099120794378906e-18";"0.13329999999999942";"0.13329999999999942";"20200116:06"
"1.099120794378905e-16";"1681.994137176148";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1681.1274371761479";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200116:07"
"129.20556864559524";"1831.0358996853836";"831.55";"638.1560971837521";"638.1560971837521";"1.0881295864351159e-16";"0";"1192.8798025016315";"0";"0";"0";"1.099120794378906e-18";"1.2920556864559536";"62.88322741665672";"64.17528310311268";"20200116:08"
"546.2309611804349";"1716.7024928289836";"1697.9299999999998";"1193.289267739732";"1065.3757547805926";"127.91351295913928";"0";"523.4132250892517";"0";"0";"0";"1.2920556864559536";"5.462309611804353";"80.80579958260432";"87.56016488086463";"20200116:09"
"1889.8212268652678";"1593.18158006448";"2942.7400000000002";"1501.299797810529";"960.5311462418987";"540.7686515686305";"0";"91.88178225395086";"0";"0";"0";"5.462309611804353";"18.898212268652696";"73.29852359116433";"97.65904547162137";"20200116:10"
"3514.6359083227167";"1590.7996340883046";"3295.04";"1568.229805555372";"959.566533494302";"608.66327206107";"0";"22.56982853293266";"0";"0";"0";"6.148113859202732";"22.396260673777235";"73.2249135989083";"101.76928813188826";"20200116:11"
"4790.794286383699";"1733.7163926588048";"3095.57";"1711.2230525777836";"1081.1865677017133";"630.0364848760703";"0";"22.493340081021188";"0";"0";"0";"6.36400489773809";"19.125588678347924";"82.50578802072096";"107.99538159680696";"20200116:12"
"5788.669620732927";"1799.0497680053195";"2886.36";"1779.4236314975492";"1122.2293480548724";"657.1942834426767";"0";"19.626136507770298";"0";"0";"0";"6.638326095380578";"16.617079438872867";"85.63777933170877";"108.89318486596221";"20200116:13"
"6241.256048890951";"1615.2996498432476";"2152.12";"1606.3560339588716";"1008.0521949817008";"598.3038389771707";"0";"8.943615884375959";"0";"0";"0";"6.043473120981528";"10.569337402561779";"76.45796637569686";"93.07077689924016";"20200116:14"
"5316.322438106256";"1455.0287134463297";"575.74";"1444.7422125309279";"459.3863659546026";"985.3558465763252";"0";"10.286500915401803";"0";"0";"0";"9.953089359356829";"0.7037532515098707";"45.267447024198475";"55.92428963506518";"20200116:15"
"3910.4799001766196";"1406.7092379296366";"0";"1392.6508125503403";"0.8666999999999999";"1391.7841125503403";"0";"14.058425379296295";"0";"0";"0";"14.058425379296379";"0";"0.13329999999999964";"14.19172537929638";"20200116:16"
"2270.5261005886414";"1640.8204995879798";"0";"1624.4209615920986";"0.8666999999999999";"1623.5542615920986";"0";"16.399537995881246";"0";"0";"0";"16.3995379958798";"0";"0.13329999999999997";"16.5328379958798";"20200116:17"
"134.10670396647265";"2137.2860966221697";"0";"2115.921902655947";"0.8667000000000001";"2115.055202655947";"0";"21.3641939662225";"0";"0";"0";"21.364193966221706";"1.1368683772161613e-15";"0.13329999999999986";"21.497493966221704";"20200116:18"
"0";"2520.4391207897484";"0";"133.63233692680794";"0.8667000000000004";"132.76563692680793";"0";"2386.8067838629404";"0";"0";"0";"1.3410670396647277";"5.773159728050819e-17";"0.13330000000000009";"1.474367039664728";"20200116:19"
"2.19824158875781e-16";"2394.5362620490696";"0";"0.8667000000000002";"0.8667000000000002";"0";"0";"2393.6695620490696";"0";"0";"0";"0";"2.198241588757812e-18";"0.13329999999999953";"0.13329999999999953";"20200116:20"
"5.495603971894524e-16";"1995.0498940448622";"0";"0.8667000000000004";"0.8667000000000001";"2.1762591728702318e-16";"0";"1994.1831940448621";"0";"0";"0";"2.198241588757812e-18";"5.495603971894529e-18";"0.1332999999999993";"0.1332999999999993";"20200116:21"
"1.0991207943789052e-16";"1681.6538591795513";"0";"0.8667000000000009";"0.8667000000000004";"5.440647932175579e-16";"0";"1680.7871591795513";"0";"0";"0";"5.495603971894529e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200116:22"
"2.19824158875781e-16";"1280.806379188958";"0";"0.8667000000000002";"0.8667000000000001";"1.0881295864351161e-16";"0";"1279.939679188958";"0";"0";"0";"1.0991207943789062e-18";"2.198241588757812e-18";"0.13329999999999964";"0.13329999999999964";"20200116:23"
"-6.594724766273429e-16";"878.6242027896882";"0";"0.8667000000000004";"0.8667000000000001";"2.1762591728702318e-16";"0";"877.7575027896881";"0";"0";"0";"2.198241588757812e-18";"0";"0.13330000000000053";"0.13330000000000053";"20200117:00"
"2.19824158875781e-16";"617.9634207072322";"0";"0.8666999999999997";"0.8667000000000004";"-6.528777518610695e-16";"0";"617.0967207072322";"0";"0";"0";"-6.5947247662734354e-18";"2.198241588757812e-18";"0.13329999999999942";"0.13329999999999942";"20200117:01"
"7.693845560652335e-16";"544.1208753914452";"0";"0.8666999999999999";"0.8666999999999997";"2.1762591728702318e-16";"0";"543.2541753914452";"0";"0";"0";"2.198241588757812e-18";"7.693845560652341e-18";"0.13329999999999953";"0.13329999999999953";"20200117:02"
"7.693845560652335e-16";"526.7661758010989";"0";"0.8667000000000005";"0.8666999999999997";"7.616907105045811e-16";"0";"525.8994758010989";"0";"0";"0";"7.693845560652341e-18";"7.693845560652341e-18";"0.13329999999999953";"0.13329999999999956";"20200117:03"
"7.693845560652335e-16";"526.7661758010989";"0";"0.8667000000000005";"0.8666999999999997";"7.616907105045811e-16";"0";"525.8994758010989";"0";"0";"0";"7.693845560652341e-18";"7.693845560652341e-18";"0.13329999999999953";"0.13329999999999956";"20200117:04"
"0";"584.2748862083248";"0";"0.8667000000000015";"0.8667000000000007";"7.616907105045811e-16";"0";"583.4081862083248";"0";"0";"0";"7.693845560652341e-18";"0";"0.1332999999999993";"0.1332999999999993";"20200117:05"
"1.099120794378905e-16";"1036.5179402391134";"0";"0.8667000000000005";"0.8667000000000005";"0";"0";"1035.6512402391133";"0";"0";"0";"0";"1.099120794378906e-18";"0.13329999999999942";"0.13329999999999942";"20200117:06"
"1.099120794378905e-16";"1682.0447073545429";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1681.1780073545428";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200117:07"
"0.10517200336497097";"1831.0909508951638";"100.74000000000001";"87.21928469159951";"87.21928469159951";"1.0881295864351159e-16";"0";"1743.8716662035642";"0";"0";"0";"1.099120794378906e-18";"0.0010517200336497105";"13.414480961567193";"13.415532681600842";"20200117:08"
"1.5282769840279784";"1716.7541065352352";"164.95";"141.72834825095043";"141.6242279676191";"0.10412028333132126";"0";"1575.0257582842848";"0";"0";"0";"0.0010517200336497105";"0.015282769840279797";"21.782057907100096";"21.798392396974027";"20200117:09"
"341.97885174503745";"1593.229480039241";"1196.67";"785.2467310913024";"783.7337368771148";"1.5129942141876986";"0";"807.9827489479386";"0";"0";"0";"0.015282769840279797";"3.4197885174503777";"67.50307954203936";"70.93815082933001";"20200117:10"
"68.1086753540344";"1590.847462448409";"553.1800000000001";"779.4932342227613";"440.93417099517427";"338.55906322758705";"0";"811.3542282256477";"0";"0";"0";"3.4197885174503777";"0.6810867535403443";"43.44918723307387";"47.55006250406459";"20200117:11"
"52.53886392563021";"1733.7685178983197";"518.31";"490.93596156867443";"423.50837296818037";"67.42758860049406";"0";"1242.8325563296453";"0";"0";"0";"0.6810867535403446";"0.5253886392563025";"41.73206751098098";"42.93854290377763";"20200117:12"
"4.570418297365293";"1799.1038575325647";"227.86";"245.49854381331676";"193.48506852694285";"52.013475286373904";"0";"1553.605313719248";"0";"0";"0";"0.5253886392563025";"0.04570418297365294";"29.758347334304347";"30.329440156534304";"20200117:13"
"0.7242437595363427";"1615.348214811251";"141.82";"126.80606562308859";"122.28135150869694";"4.5247141143916405";"0";"1488.5421491881623";"0";"0";"0";"0.045704182973652974";"0.007242437595363434";"18.807089138236037";"18.860035758805054";"20200117:14"
"1.1102230246251565e-16";"1455.072459770994";"0";"1.5837013219409797";"0.8667000000000004";"0.7170013219409792";"0";"1453.4887584490532";"0";"0";"0";"0.007242437595363433";"7.285838599102596e-19";"0.13329999999999953";"0.14054243759536297";"20200117:15"
"4.39648317751562e-16";"1406.7515314998338";"0";"0.8667";"0.8666999999999999";"1.099120794378905e-16";"0";"1405.8848314998338";"0";"0";"0";"1.1102230246251575e-18";"4.396483177515624e-18";"0.13329999999999964";"0.13329999999999964";"20200117:16"
"1.0991207943789052e-16";"1640.869831855878";"0";"0.8667000000000004";"0.8666999999999999";"4.3525183457404636e-16";"0";"1640.0031318558779";"0";"0";"0";"4.396483177515624e-18";"1.0991207943789062e-18";"0.13329999999999997";"0.13329999999999997";"20200117:17"
"0";"2137.3503554306862";"0";"0.8667000000000002";"0.8667000000000001";"1.0881295864351161e-16";"0";"2136.483655430686";"0";"0";"0";"1.0991207943789062e-18";"0";"0.13329999999999986";"0.13329999999999986";"20200117:18"
"-4.39648317751562e-16";"2520.5148993273515";"0";"0.8667000000000004";"0.8667000000000004";"0";"0";"2519.6481993273514";"0";"0";"0";"0";"0";"0.13330000000000009";"0.13330000000000009";"20200117:19"
"2.19824158875781e-16";"2394.6082552405255";"0";"0.8666999999999998";"0.8667000000000002";"-4.3525183457404636e-16";"0";"2393.7415552405255";"0";"0";"0";"-4.396483177515624e-18";"2.198241588757812e-18";"0.13329999999999953";"0.13329999999999953";"20200117:20"
"5.495603971894524e-16";"1995.109876435299";"0";"0.8667000000000004";"0.8667000000000001";"2.1762591728702318e-16";"0";"1994.243176435299";"0";"0";"0";"2.198241588757812e-18";"5.495603971894529e-18";"0.1332999999999993";"0.1332999999999993";"20200117:21"
"1.0991207943789052e-16";"1681.704419127281";"0";"0.8667000000000009";"0.8667000000000004";"5.440647932175579e-16";"0";"1680.837719127281";"0";"0";"0";"5.495603971894529e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200117:22"
"2.19824158875781e-16";"1280.8448874130079";"0";"0.8667000000000002";"0.8667000000000001";"1.0881295864351161e-16";"0";"1279.9781874130078";"0";"0";"0";"1.0991207943789062e-18";"2.198241588757812e-18";"0.13329999999999964";"0.13329999999999964";"20200117:23"
"1.0991207943789047e-16";"1017.4040598864426";"0";"0.8667000000000007";"0.8667000000000005";"2.1762591728702318e-16";"0";"1016.5373598864426";"0";"0";"0";"2.198241588757812e-18";"1.0991207943789056e-18";"0.13329999999999942";"0.13329999999999942";"20200118:00"
"0";"776.8339360270063";"0";"0.8667000000000001";"0.8667";"1.0881295864351156e-16";"0";"775.9672360270063";"0";"0";"0";"1.0991207943789056e-18";"0";"0.13329999999999997";"0.13329999999999997";"20200118:01"
"0";"592.7484522816666";"0";"0.8667000000000007";"0.8667000000000007";"0";"0";"591.8817522816665";"0";"0";"0";"0";"0";"0.1332999999999993";"0.1332999999999993";"20200118:02"
"7.693845560652335e-16";"546.1316107417192";"0";"0.8666999999999997";"0.8666999999999997";"0";"0";"545.2649107417192";"0";"0";"0";"0";"7.693845560652341e-18";"0.13329999999999953";"0.13329999999999953";"20200118:03"
"7.693845560652335e-16";"526.3960135934203";"0";"0.8667000000000005";"0.8666999999999997";"7.616907105045811e-16";"0";"525.5293135934203";"0";"0";"0";"7.693845560652341e-18";"7.693845560652341e-18";"0.13329999999999953";"0.13329999999999956";"20200118:04"
"7.693845560652335e-16";"531.50004733867";"0";"0.8667000000000005";"0.8666999999999997";"7.616907105045811e-16";"0";"530.63334733867";"0";"0";"0";"7.693845560652341e-18";"7.693845560652341e-18";"0.13329999999999953";"0.13329999999999956";"20200118:05"
"5.495603971894524e-16";"657.3995463881629";"0";"0.8667000000000006";"0.8666999999999998";"7.616907105045811e-16";"0";"656.5328463881629";"0";"0";"0";"7.693845560652341e-18";"5.495603971894529e-18";"0.13329999999999964";"0.13329999999999964";"20200118:06"
"4.396483177515621e-16";"999.3698073198937";"0";"0.8667000000000005";"0.8666999999999999";"5.440647932175579e-16";"0";"998.5031073198936";"0";"0";"0";"5.495603971894529e-18";"4.396483177515625e-18";"0.13329999999999964";"0.13329999999999964";"20200118:07"
"0.784054769895913";"1504.6691480996153";"155.52";"134.10277968780935";"134.10277968780935";"4.3525183457404646e-16";"0";"1370.566368411806";"0";"0";"0";"4.396483177515625e-18";"0.007840547698959137";"20.625245797144288";"20.633086344843246";"20200118:08"
"0.5063055746140308";"1886.1106033279434";"153.63";"133.48408770551208";"132.70787348331513";"0.7762142221969539";"0";"1752.6265156224313";"0";"0";"0";"0.007840547698959137";"0.005063055746140312";"20.410706744347465";"20.423610347792565";"20200118:09"
"326.2366016791964";"1995.3369254762874";"1380.54";"968.164380957215";"967.6631384383471";"0.5012425188678905";"0";"1027.1725445190723";"0";"0";"0";"0.005063055746140312";"3.2623660167919666";"83.3449406735757";"86.61236974611381";"20200118:10"
"0.08380648119839407";"2078.3625410656828";"124.7";"430.9783568975007";"108.00412123509633";"322.9742356624044";"0";"1647.384184168182";"0";"0";"0";"3.2623660167919666";"0.0008380648119837415";"16.61122575359215";"19.874429835196104";"20200118:11"
"19.36694272302107";"2230.8030155904744";"456.31";"378.61196737795984";"378.52899896157345";"0.08296841638641013";"0";"1852.1910482125145";"0";"0";"0";"0.0008380648119839414";"0.19366942723021086";"58.218432631334565";"58.41294012337676";"20200118:12"
"338.61524021405825";"2285.246042206471";"1686.36";"1268.7228066503696";"1249.549533354579";"19.173273295790857";"0";"1016.5232355561013";"0";"0";"0";"0.19366942723021086";"3.3861524021405853";"94.7748704696046";"98.3546922989754";"20200118:13"
"192.77560749085103";"2131.1042230999296";"1104.29";"1172.6675758454264";"837.4384880335087";"335.2290878119177";"0";"958.4366472545032";"0";"0";"0";"3.3861524021405853";"1.9277560749085123";"72.12867611714671";"77.44258459419581";"20200118:14"
"0.038039148457812644";"1982.4067066549883";"59.18";"242.10585587051992";"51.25800445457739";"190.84785141594253";"0";"1740.3008507844684";"0";"0";"0";"1.927756074908512";"0.00038039148457823555";"7.8835721631419915";"9.811708629535081";"20200118:15"
"2.220446049250313e-16";"1936.1301340313908";"0";"0.9043587569732351";"0.8667000000000006";"0.037658756973234515";"0";"1935.2257752744176";"0";"0";"0";"0.00038039148457812675";"2.2041830166630326e-18";"0.1332999999999992";"0.13368039148457733";"20200118:16"
"2.19824158875781e-16";"2298.1762610277706";"0";"0.8667000000000005";"0.8667000000000002";"2.19824158875781e-16";"0";"2297.3095610277705";"0";"0";"0";"2.220446049250315e-18";"2.198241588757812e-18";"0.13329999999999953";"0.13329999999999953";"20200118:17"
"0";"2802.114526142092";"0";"0.8667000000000001";"0.8666999999999999";"2.1762591728702318e-16";"0";"2801.247826142092";"0";"0";"0";"2.198241588757812e-18";"0";"0.13330000000000009";"0.13330000000000009";"20200118:18"
"0";"2888.202561978637";"0";"0.8667";"0.8667";"0";"0";"2887.335861978637";"0";"0";"0";"0";"0";"0.13329999999999997";"0.13329999999999997";"20200118:19"
"-4.39648317751562e-16";"2518.6705188225583";"0";"0.8667000000000004";"0.8667000000000004";"0";"0";"2517.8038188225582";"0";"0";"0";"0";"0";"0.13330000000000009";"0.13330000000000009";"20200118:20"
"2.19824158875781e-16";"1904.4851248108428";"0";"0.8667000000000001";"0.8667000000000006";"-4.3525183457404636e-16";"0";"1903.6184248108427";"0";"0";"0";"-4.396483177515624e-18";"2.198241588757812e-18";"0.1332999999999992";"0.1332999999999992";"20200118:21"
"4.3964831775156194e-16";"1701.344581749904";"0";"0.8667000000000005";"0.8667000000000002";"2.1762591728702318e-16";"0";"1700.4778817499039";"0";"0";"0";"2.198241588757812e-18";"4.396483177515623e-18";"0.1332999999999993";"0.1332999999999993";"20200118:22"
"1.0991207943789047e-16";"1496.5026941072158";"0";"0.8667000000000008";"0.8667000000000004";"4.352518345740463e-16";"0";"1495.6359941072158";"0";"0";"0";"4.396483177515623e-18";"1.0991207943789056e-18";"0.13329999999999953";"0.13329999999999953";"20200118:23"
"1.099120794378905e-16";"1077.8186678090256";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351156e-16";"0";"1076.9519678090255";"0";"0";"0";"1.0991207943789056e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200119:00"
"-2.19824158875781e-16";"831.1587769752051";"0";"0.8667000000000012";"0.8667000000000011";"1.0881295864351159e-16";"0";"830.2920769752051";"0";"0";"0";"1.099120794378906e-18";"0";"0.13329999999999909";"0.13329999999999909";"20200119:01"
"2.19824158875781e-16";"635.8721875426354";"0";"0.8667000000000001";"0.8667000000000004";"-2.1762591728702318e-16";"0";"635.0054875426354";"0";"0";"0";"-2.198241588757812e-18";"2.198241588757812e-18";"0.13329999999999942";"0.13329999999999942";"20200119:02"
"0";"571.2302851172203";"0";"0.8667000000000009";"0.8667000000000007";"2.1762591728702318e-16";"0";"570.3635851172203";"0";"0";"0";"2.198241588757812e-18";"0";"0.1332999999999993";"0.1332999999999993";"20200119:03"
"7.693845560652335e-16";"532.7853642010524";"0";"0.8666999999999997";"0.8666999999999997";"0";"0";"531.9186642010524";"0";"0";"0";"0";"7.693845560652341e-18";"0.13329999999999953";"0.13329999999999953";"20200119:04"
"7.693845560652335e-16";"522.9189685676996";"0";"0.8667000000000005";"0.8666999999999997";"7.616907105045811e-16";"0";"522.0522685676996";"0";"0";"0";"7.693845560652341e-18";"7.693845560652341e-18";"0.13329999999999953";"0.13329999999999956";"20200119:05"
"7.693845560652335e-16";"546.0539652252166";"0";"0.8667000000000005";"0.8666999999999997";"7.616907105045811e-16";"0";"545.1872652252166";"0";"0";"0";"7.693845560652341e-18";"7.693845560652341e-18";"0.13329999999999953";"0.13329999999999956";"20200119:06"
"2.1982415887578104e-16";"626.3460124483637";"0";"0.8667000000000011";"0.8667000000000004";"7.616907105045811e-16";"0";"625.4793124483637";"0";"0";"0";"7.693845560652341e-18";"2.1982415887578124e-18";"0.13329999999999942";"0.13329999999999942";"20200119:07"
"337.9387973706921";"1032.229115572154";"987.6700000000001";"588.3429835792514";"588.3429835792514";"2.1762591728702323e-16";"0";"443.8861319929025";"0";"0";"0";"2.1982415887578124e-18";"3.379387973706924";"57.974695844292";"61.35408381799893";"20200119:08"
"199.6924577489399";"1731.722543922961";"954.72";"1020.0248190446015";"685.4654096476163";"334.5594093969852";"0";"711.6977248783595";"0";"0";"0";"3.379387973706924";"1.9969245774894007";"67.54503707062634";"72.92134962182266";"20200119:09"
"161.20023562624053";"2262.8068054286077";"1100.07";"1060.6137630390472";"862.9182298675968";"197.69553317145048";"0";"1202.1930423895606";"0";"0";"0";"1.9969245774894007";"1.6120023562624066";"74.3232492978168";"77.9321762315686";"20200119:10"
"184.02631987130965";"2674.4736577167773";"1310.77";"1195.2696947896602";"1035.681461519682";"159.58823326997813";"0";"1479.2039629271171";"0";"0";"0";"1.6120023562624066";"1.8402631987130982";"89.20336689313649";"92.655632448112";"20200119:11"
"103.46898551099613";"2852.74922019529";"1037.79";"1041.4531531473701";"859.2670964747736";"182.18605667259655";"0";"1811.29606704792";"0";"0";"0";"1.8402631987130982";"1.0346898551099624";"74.00877674644244";"76.8837298002655";"20200119:12"
"13.124991686642929";"2498.9198595509133";"366.61";"408.6848490247615";"306.25055336887533";"102.43429565588617";"0";"2090.2350105261517";"0";"0";"0";"1.0346898551099624";"0.13124991686642942";"47.101879270879294";"48.267819042855685";"20200119:13"
"80.06022326283966";"1954.5669970211022";"686.98";"564.7366648241572";"551.7429230543806";"12.993741769776499";"0";"1389.8303321969452";"0";"0";"0";"0.1312499168664294";"0.8006022326283972";"54.36816455891267";"55.3000167084075";"20200119:14"
"1.3722800122062608";"1637.8216751365685";"171.84";"226.991980255889";"147.73235922567773";"79.25962103021126";"0";"1410.8296948806794";"0";"0";"0";"0.8006022326283972";"0.013722800122062668";"22.721499347851307";"23.535824380601767";"20200119:15"
"0";"1466.0103029005968";"0";"2.2252572120841987";"0.8667000000000004";"1.3585572120841982";"0";"1463.7850456885126";"0";"0";"0";"0.01372280012206262";"3.469446951953617e-20";"0.13329999999999953";"0.14702280012206215";"20200119:16"
"1.099120794378905e-16";"1603.1191801502932";"0";"0.8666999999999999";"0.8666999999999999";"0";"0";"1602.2524801502932";"0";"0";"0";"0";"1.099120794378906e-18";"0.13329999999999997";"0.13329999999999997";"20200119:17"
"-2.19824158875781e-16";"2037.9210290959797";"0";"0.8667000000000004";"0.8667000000000002";"1.0881295864351159e-16";"0";"2037.0543290959797";"0";"0";"0";"1.099120794378906e-18";"0";"0.13329999999999997";"0.13329999999999997";"20200119:18"
"2.19824158875781e-16";"2356.367453675919";"0";"0.8667";"0.8667000000000002";"-2.1762591728702318e-16";"0";"2355.500753675919";"0";"0";"0";"-2.198241588757812e-18";"2.198241588757812e-18";"0.13329999999999953";"0.13329999999999953";"20200119:19"
"2.19824158875781e-16";"2283.9004788516377";"0";"0.8667000000000005";"0.8667000000000002";"2.1762591728702318e-16";"0";"2283.0337788516376";"0";"0";"0";"2.198241588757812e-18";"2.198241588757812e-18";"0.13329999999999953";"0.13329999999999953";"20200119:20"
"2.19824158875781e-16";"1903.8741366980137";"0";"0.8667000000000008";"0.8667000000000006";"2.1762591728702318e-16";"0";"1903.0074366980136";"0";"0";"0";"2.198241588757812e-18";"2.198241588757812e-18";"0.1332999999999992";"0.1332999999999992";"20200119:21"
"1.0991207943789047e-16";"1649.389173465327";"0";"0.8667000000000001";"0.8666999999999999";"2.1762591728702318e-16";"0";"1648.522473465327";"0";"0";"0";"2.198241588757812e-18";"1.0991207943789056e-18";"0.13329999999999997";"0.13329999999999997";"20200119:22"
"2.19824158875781e-16";"1256.43445082662";"0";"0.8667000000000002";"0.8667000000000001";"1.0881295864351156e-16";"0";"1255.5677508266199";"0";"0";"0";"1.0991207943789056e-18";"2.198241588757812e-18";"0.13329999999999964";"0.13329999999999964";"20200119:23"
"-6.594724766273429e-16";"878.2506929064959";"0";"0.8667000000000004";"0.8667000000000001";"2.1762591728702318e-16";"0";"877.3839929064959";"0";"0";"0";"2.198241588757812e-18";"0";"0.13330000000000053";"0.13330000000000053";"20200120:00"
"2.19824158875781e-16";"617.700719720448";"0";"0.8666999999999997";"0.8667000000000004";"-6.528777518610695e-16";"0";"616.8340197204479";"0";"0";"0";"-6.5947247662734354e-18";"2.198241588757812e-18";"0.13329999999999942";"0.13329999999999942";"20200120:01"
"7.693845560652335e-16";"543.889565436672";"0";"0.8666999999999999";"0.8666999999999997";"2.1762591728702318e-16";"0";"543.022865436672";"0";"0";"0";"2.198241588757812e-18";"7.693845560652341e-18";"0.13329999999999953";"0.13329999999999953";"20200120:02"
"7.693845560652335e-16";"526.542243462144";"0";"0.8667000000000005";"0.8666999999999997";"7.616907105045811e-16";"0";"525.675543462144";"0";"0";"0";"7.693845560652341e-18";"7.693845560652341e-18";"0.13329999999999953";"0.13329999999999956";"20200120:03"
"7.693845560652335e-16";"526.542243462144";"0";"0.8667000000000005";"0.8666999999999997";"7.616907105045811e-16";"0";"525.675543462144";"0";"0";"0";"7.693845560652341e-18";"7.693845560652341e-18";"0.13329999999999953";"0.13329999999999956";"20200120:04"
"0";"584.026506475776";"0";"0.8667000000000015";"0.8667000000000007";"7.616907105045811e-16";"0";"583.159806475776";"0";"0";"0";"7.693845560652341e-18";"0";"0.1332999999999993";"0.1332999999999993";"20200120:05"
"1.099120794378905e-16";"1036.077308517888";"0";"0.8667000000000005";"0.8667000000000005";"0";"0";"1035.210608517888";"0";"0";"0";"0";"1.099120794378906e-18";"0.13329999999999942";"0.13329999999999942";"20200120:06"
"1.099120794378905e-16";"1681.3296572567042";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1680.4629572567042";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200120:07"
"3.9145620814806072";"1830.312540096768";"236.91";"201.90287583230383";"201.90287583230383";"1.0881295864351159e-16";"0";"1628.4096642644643";"0";"0";"0";"1.099120794378906e-18";"0.03914562081480611";"31.053021055089488";"31.092166675904295";"20200120:08"
"73.1069473671075";"1716.0243012057601";"595.6700000000001";"478.89234858361726";"475.01693212295146";"3.875416460665801";"0";"1237.1319526221428";"0";"0";"0";"0.03914562081480611";"0.7310694736710756";"46.80766649613196";"47.57788159061784";"20200120:09"
"444.4285929537817";"1592.5521859752962";"1392.1799999999998";"940.8374124464193";"868.4615345529829";"72.37587789343642";"0";"651.7147735288769";"0";"0";"0";"0.7310694736710756";"4.444285929537821";"74.80069478663142";"79.97605018984032";"20200120:10"
"277.9058381782665";"1590.1711809984";"1069.85";"1166.5427725184556";"726.5584654942119";"439.98430702424383";"0";"423.62840847994426";"0";"0";"0";"4.444285929537821";"2.7790583817826673";"62.578566648953256";"69.80191096027374";"20200120:11"
"117.09066053156943";"1733.03147961216";"735.03";"836.5603178046781";"561.4335380081942";"275.12677979648385";"0";"896.4711618074818";"0";"0";"0";"2.7790583817826673";"1.1709066053156953";"55.323067515472985";"59.27303250257135";"20200120:12"
